region	tags	indicator	Всего, человек / 3	Из них (из гр.3) имеют образование / высшее / 4	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / доктора наук / 5	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / кандидата наук / 6	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / PhD / 7	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученое звание / профессора / 8	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученое звание / доцента / 9	Из них (из гр.3) имеют образование / среднее профес-сиональное образование по программам подготовки специалистов среднего звена / 10	Из них (из гр.3) имеют образование / среднее профес-сиональное образование по программам подготовки квалифици- рованных рабочих (служащих) / 11	Из гр.3 женщины / 12	численность работников в пересчете на полную занятость, единиц / 13
Ярославская область	персонал; Частные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	в том числе:  руководящий персонал - всего / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	в том числе: профессорско-преподавательский состав - всего / 04	47.0	47.0	7.0	38.0	0.0	7.0	15.0	0.0	0.0	18.0	24.5
Ярославская область	персонал; Частные	графические и мультимедийные дизайнеры / 27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	директора институтов / 08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	доценты / 10	34.0	34.0	0.0	34.0	0.0	0.0	14.0	0.0	0.0	18.0	18.0
Ярославская область	персонал; Частные	заведующие кафедрами / 07	2.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.5
Ярославская область	персонал; Частные	из них: профессорско-преподавательский состав, осуществляющий  образовательную деятельность по образовательным программам  высшего образования - программам бакалавриата, специалитета,  магистратуры (сумма строк 06-13) / 05	47.0	47.0	7.0	38.0	0.0	7.0	15.0	0.0	0.0	18.0	24.5
Ярославская область	персонал; Частные	инженерно-технический персонал / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	инженеры по телекоммуникациям / 26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	инженеры-электроники / 25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	иные педагогические работники / 14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	квалифицированные рабочие:  монтажники и ремонтники электронного и  телекоммуникационного оборудования / 31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	научные работники / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	обслуживающий персонал / 20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	педагогические работники - всего (сумма строк 04,14): / 03	47.0	47.0	7.0	38.0	0.0	7.0	15.0	0.0	0.0	18.0	24.5
Ярославская область	персонал; Частные	преподаватели / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	производственный персонал / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	профессора / 09	6.0	6.0	5.0	1.0	0.0	5.0	1.0	0.0	0.0	0.0	3.5
Ярославская область	персонал; Частные	специалисты высшего уровня квалификации:  разработчики и аналитики программного обеспечения  и приложений / 23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	специалисты по базам данных и сетям / 24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке пользователей ИКТ / 28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	специалисты-техники по телекоммуникациям и  радиовещанию / 29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	старшие преподаватели / 11	5.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5
Ярославская область	персонал; Частные	техники-электроники / 30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	учебно-вспомогательный персонал / 19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Москва	персонал; Государственные, Муниципальные	Из общей численности ППС (строки 04 гр.3) педагогические работники, преподающие дисциплины иностранного языка, физической культуры и военной подготовки, которые не определяют направленность (профиль) образовательной программы / 33	401.0										
г.Москва	персонал; Государственные, Муниципальные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 22 - 31) / 21	512.0	462.0	11.0	38.0	0.0	4.0	8.0	25.0	7.0	113.0	243.5
г.Москва	персонал; Государственные, Муниципальные	Из строки 05 численность работников предприятий и организаций, привлеченных к образовательной деятельности по реализации образовательных программ высшего образования- программ бакалавриата, программ специалитета, программ магистратуры- всего / 32	5769.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Москва	персонал; Государственные, Муниципальные	Численность работников - всего (сумма строк 02, 03, 15-20) / 01	27803.0	26188.0	4529.0	8765.0	132.0	2049.0	2868.0	586.0	114.0	10122.0	12257.5
г.Москва	персонал; Государственные, Муниципальные	административно-хозяйственный персонал / 17	1896.0	1740.0	77.0	206.0	3.0	39.0	72.0	73.0	8.0	987.0	811.2
г.Москва	персонал; Государственные, Муниципальные	ассистенты / 13	1817.0	1817.0	1.0	305.0	1.0	0.0	5.0	0.0	0.0	614.0	658.2
г.Москва	персонал; Государственные, Муниципальные	в том числе:  деканы факультетов / 06	15.0	15.0	12.0	0.0	0.0	10.0	0.0	0.0	0.0	2.0	7.5
г.Москва	персонал; Государственные, Муниципальные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 22	17.0	17.0	3.0	6.0	0.0	1.0	1.0	0.0	0.0	4.0	9.8
г.Москва	персонал; Государственные, Муниципальные	в том числе:  руководящий персонал - всего / 02	327.0	325.0	58.0	93.0	4.0	29.0	22.0	1.0	0.0	85.0	172.8
г.Москва	персонал; Государственные, Муниципальные	в том числе: профессорско-преподавательский состав - всего / 04	14422.0	14422.0	3507.0	6377.0	64.0	1631.0	2393.0	0.0	0.0	4843.0	6307.1
г.Москва	персонал; Государственные, Муниципальные	графические и мультимедийные дизайнеры / 27	15.0	14.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	9.0	9.1
г.Москва	персонал; Государственные, Муниципальные	директора институтов / 08	9.0	9.0	5.0	3.0	0.0	5.0	0.0	0.0	0.0	2.0	4.4
г.Москва	персонал; Государственные, Муниципальные	доценты / 10	5713.0	5713.0	191.0	5078.0	38.0	20.0	1467.0	0.0	0.0	2031.0	2591.5
г.Москва	персонал; Государственные, Муниципальные	заведующие кафедрами / 07	461.0	461.0	340.0	88.0	1.0	246.0	87.0	0.0	0.0	54.0	197.1
г.Москва	персонал; Государственные, Муниципальные	из них: профессорско-преподавательский состав, осуществляющий  образовательную деятельность по образовательным программам  высшего образования - программам бакалавриата, специалитета,  магистратуры (сумма строк 06-13) / 05	13889.0	13889.0	3363.0	6190.0	63.0	1574.0	2346.0	0.0	0.0	4600.0	6108.0
г.Москва	персонал; Государственные, Муниципальные	инженерно-технический персонал / 16	3970.0	3534.0	74.0	415.0	9.0	19.0	47.0	113.0	16.0	1087.0	1739.7
г.Москва	персонал; Государственные, Муниципальные	инженеры по телекоммуникациям / 26	35.0	34.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	17.3
г.Москва	персонал; Государственные, Муниципальные	инженеры-электроники / 25	84.0	78.0	1.0	13.0	0.0	1.0	1.0	4.0	1.0	10.0	38.4
г.Москва	персонал; Государственные, Муниципальные	иные педагогические работники / 14	582.0	531.0	1.0	23.0	0.0	1.0	6.0	50.0	1.0	433.0	218.7
г.Москва	персонал; Государственные, Муниципальные	квалифицированные рабочие:  монтажники и ремонтники электронного и  телекоммуникационного оборудования / 31	8.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.2
г.Москва	персонал; Государственные, Муниципальные	научные работники / 15	3153.0	3139.0	757.0	1385.0	50.0	303.0	267.0	0.0	0.0	936.0	1500.3
г.Москва	персонал; Государственные, Муниципальные	обслуживающий персонал / 20	1104.0	557.0	7.0	19.0	0.0	4.0	3.0	203.0	67.0	481.0	499.9
г.Москва	персонал; Государственные, Муниципальные	педагогические работники - всего (сумма строк 04,14): / 03	15004.0	14953.0	3508.0	6400.0	64.0	1632.0	2399.0	50.0	1.0	5276.0	6525.8
г.Москва	персонал; Государственные, Муниципальные	преподаватели / 12	800.0	800.0	5.0	71.0	0.0	4.0	2.0	0.0	0.0	335.0	389.7
г.Москва	персонал; Государственные, Муниципальные	производственный персонал / 18	183.0	130.0	8.0	33.0	0.0	1.0	3.0	17.0	0.0	78.0	78.8
г.Москва	персонал; Государственные, Муниципальные	профессора / 09	3167.0	3167.0	2803.0	214.0	20.0	1288.0	771.0	0.0	0.0	780.0	1409.0
г.Москва	персонал; Государственные, Муниципальные	специалисты высшего уровня квалификации:  разработчики и аналитики программного обеспечения  и приложений / 23	215.0	201.0	5.0	11.0	0.0	1.0	4.0	7.0	3.0	52.0	96.6
г.Москва	персонал; Государственные, Муниципальные	специалисты по базам данных и сетям / 24	59.0	56.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	22.0	33.6
г.Москва	персонал; Государственные, Муниципальные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке пользователей ИКТ / 28	44.0	32.0	0.0	1.0	0.0	1.0	0.0	7.0	2.0	7.0	22.7
г.Москва	персонал; Государственные, Муниципальные	специалисты-техники по телекоммуникациям и  радиовещанию / 29	10.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	4.5
г.Москва	персонал; Государственные, Муниципальные	старшие преподаватели / 11	1907.0	1907.0	6.0	431.0	3.0	1.0	14.0	0.0	0.0	782.0	850.6
г.Москва	персонал; Государственные, Муниципальные	техники-электроники / 30	25.0	21.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	8.3
г.Москва	персонал; Государственные, Муниципальные	учебно-вспомогательный персонал / 19	2166.0	1810.0	40.0	214.0	2.0	22.0	55.0	129.0	22.0	1192.0	929.0
г.Москва	персонал; Частные	Из общей численности ППС (строки 04 гр.3) педагогические работники, преподающие дисциплины иностранного языка, физической культуры и военной подготовки, которые не определяют направленность (профиль) образовательной программы / 33	112.0										
г.Москва	персонал; Частные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 22 - 31) / 21	73.0	69.0	3.0	7.0	0.0	0.0	0.0	0.0	1.0	10.0	38.6
г.Москва	персонал; Частные	Из строки 05 численность работников предприятий и организаций, привлеченных к образовательной деятельности по реализации образовательных программ высшего образования- программ бакалавриата, программ специалитета, программ магистратуры- всего / 32	1178.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Москва	персонал; Частные	Численность работников - всего (сумма строк 02, 03, 15-20) / 01	3983.0	3933.0	577.0	2158.0	12.0	350.0	968.0	9.0	8.0	2144.0	2271.2
г.Москва	персонал; Частные	административно-хозяйственный персонал / 17	124.0	120.0	6.0	20.0	0.0	1.0	6.0	0.0	0.0	60.0	68.5
г.Москва	персонал; Частные	ассистенты / 13	11.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.6
г.Москва	персонал; Частные	в том числе:  деканы факультетов / 06	6.0	6.0	4.0	1.0	0.0	4.0	0.0	0.0	0.0	3.0	3.1
г.Москва	персонал; Частные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 22	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1
г.Москва	персонал; Частные	в том числе:  руководящий персонал - всего / 02	71.0	70.0	10.0	24.0	2.0	6.0	15.0	0.0	0.0	33.0	48.2
г.Москва	персонал; Частные	в том числе: профессорско-преподавательский состав - всего / 04	3380.0	3380.0	517.0	2005.0	9.0	319.0	928.0	0.0	0.0	1912.0	1959.5
г.Москва	персонал; Частные	графические и мультимедийные дизайнеры / 27	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0
г.Москва	персонал; Частные	директора институтов / 08	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0
г.Москва	персонал; Частные	доценты / 10	1726.0	1726.0	13.0	1637.0	9.0	3.0	710.0	0.0	0.0	1055.0	1080.7
г.Москва	персонал; Частные	заведующие кафедрами / 07	65.0	65.0	25.0	34.0	0.0	19.0	33.0	0.0	0.0	32.0	39.8
г.Москва	персонал; Частные	из них: профессорско-преподавательский состав, осуществляющий  образовательную деятельность по образовательным программам  высшего образования - программам бакалавриата, специалитета,  магистратуры (сумма строк 06-13) / 05	3360.0	3360.0	514.0	1999.0	9.0	317.0	926.0	0.0	0.0	1897.0	1953.7
г.Москва	персонал; Частные	инженерно-технический персонал / 16	108.0	98.0	2.0	8.0	0.0	0.0	1.0	0.0	1.0	25.0	52.5
г.Москва	персонал; Частные	инженеры по телекоммуникациям / 26	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5
г.Москва	персонал; Частные	инженеры-электроники / 25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Москва	персонал; Частные	иные педагогические работники / 14	21.0	21.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	11.0	14.0
г.Москва	персонал; Частные	квалифицированные рабочие:  монтажники и ремонтники электронного и  телекоммуникационного оборудования / 31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Москва	персонал; Частные	научные работники / 15	175.0	175.0	41.0	91.0	1.0	23.0	17.0	0.0	0.0	53.0	73.4
г.Москва	персонал; Частные	обслуживающий персонал / 20	35.0	6.0	0.0	1.0	0.0	0.0	0.0	8.0	6.0	15.0	23.0
г.Москва	персонал; Частные	педагогические работники - всего (сумма строк 04,14): / 03	3401.0	3401.0	517.0	2010.0	9.0	319.0	928.0	0.0	0.0	1923.0	1973.5
г.Москва	персонал; Частные	преподаватели / 12	260.0	260.0	1.0	40.0	0.0	0.0	5.0	0.0	0.0	132.0	114.5
г.Москва	персонал; Частные	производственный персонал / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Москва	персонал; Частные	профессора / 09	555.0	555.0	471.0	47.0	0.0	291.0	123.0	0.0	0.0	235.0	321.9
г.Москва	персонал; Частные	специалисты высшего уровня квалификации:  разработчики и аналитики программного обеспечения  и приложений / 23	42.0	40.0	3.0	6.0	0.0	0.0	0.0	0.0	1.0	6.0	19.0
г.Москва	персонал; Частные	специалисты по базам данных и сетям / 24	17.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	10.8
г.Москва	персонал; Частные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке пользователей ИКТ / 28	6.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9
г.Москва	персонал; Частные	специалисты-техники по телекоммуникациям и  радиовещанию / 29	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3
г.Москва	персонал; Частные	старшие преподаватели / 11	730.0	730.0	0.0	240.0	0.0	0.0	55.0	0.0	0.0	430.0	384.1
г.Москва	персонал; Частные	техники-электроники / 30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Москва	персонал; Частные	учебно-вспомогательный персонал / 19	69.0	63.0	1.0	4.0	0.0	1.0	1.0	1.0	1.0	35.0	32.1
г.Санкт-Петербург	персонал; Государственные, Муниципальные	Из общей численности ППС (строки 04 гр.3) педагогические работники, преподающие дисциплины иностранного языка, физической культуры и военной подготовки, которые не определяют направленность (профиль) образовательной программы / 33	275.0										
г.Санкт-Петербург	персонал; Государственные, Муниципальные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 22 - 31) / 21	182.0	163.0	0.0	7.0	0.0	0.0	3.0	2.0	3.0	33.0	81.7
г.Санкт-Петербург	персонал; Государственные, Муниципальные	Из строки 05 численность работников предприятий и организаций, привлеченных к образовательной деятельности по реализации образовательных программ высшего образования- программ бакалавриата, программ специалитета, программ магистратуры- всего / 32	3008.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	персонал; Государственные, Муниципальные	Численность работников - всего (сумма строк 02, 03, 15-20) / 01	9622.0	9049.0	1524.0	3230.0	35.0	676.0	1206.0	171.0	73.0	3840.0	3950.7
г.Санкт-Петербург	персонал; Государственные, Муниципальные	административно-хозяйственный персонал / 17	209.0	186.0	11.0	27.0	0.0	7.0	7.0	11.0	2.0	91.0	100.4
г.Санкт-Петербург	персонал; Государственные, Муниципальные	ассистенты / 13	817.0	817.0	4.0	220.0	0.0	0.0	2.0	0.0	0.0	386.0	262.3
г.Санкт-Петербург	персонал; Государственные, Муниципальные	в том числе:  деканы факультетов / 06	4.0	4.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	1.0	1.6
г.Санкт-Петербург	персонал; Государственные, Муниципальные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 22	4.0	4.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	2.3
г.Санкт-Петербург	персонал; Государственные, Муниципальные	в том числе:  руководящий персонал - всего / 02	75.0	74.0	9.0	17.0	0.0	5.0	6.0	1.0	0.0	19.0	36.6
г.Санкт-Петербург	персонал; Государственные, Муниципальные	в том числе: профессорско-преподавательский состав - всего / 04	5546.0	5537.0	1272.0	2599.0	20.0	588.0	1092.0	0.0	0.0	2143.0	2222.5
г.Санкт-Петербург	персонал; Государственные, Муниципальные	графические и мультимедийные дизайнеры / 27	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.5
г.Санкт-Петербург	персонал; Государственные, Муниципальные	директора институтов / 08	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
г.Санкт-Петербург	персонал; Государственные, Муниципальные	доценты / 10	2275.0	2269.0	91.0	2002.0	10.0	7.0	666.0	0.0	0.0	923.0	951.2
г.Санкт-Петербург	персонал; Государственные, Муниципальные	заведующие кафедрами / 07	99.0	99.0	62.0	27.0	1.0	48.0	24.0	0.0	0.0	8.0	46.6
г.Санкт-Петербург	персонал; Государственные, Муниципальные	из них: профессорско-преподавательский состав, осуществляющий  образовательную деятельность по образовательным программам  высшего образования - программам бакалавриата, специалитета,  магистратуры (сумма строк 06-13) / 05	5289.0	5280.0	1174.0	2469.0	20.0	553.0	1036.0	0.0	0.0	2013.0	2123.5
г.Санкт-Петербург	персонал; Государственные, Муниципальные	инженерно-технический персонал / 16	1145.0	1040.0	12.0	80.0	0.0	5.0	14.0	25.0	10.0	376.0	482.5
г.Санкт-Петербург	персонал; Государственные, Муниципальные	инженеры по телекоммуникациям / 26	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5
г.Санкт-Петербург	персонал; Государственные, Муниципальные	инженеры-электроники / 25	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.5
г.Санкт-Петербург	персонал; Государственные, Муниципальные	иные педагогические работники / 14	182.0	174.0	9.0	32.0	1.0	5.0	7.0	3.0	1.0	85.0	140.2
г.Санкт-Петербург	персонал; Государственные, Муниципальные	квалифицированные рабочие:  монтажники и ремонтники электронного и  телекоммуникационного оборудования / 31	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5
г.Санкт-Петербург	персонал; Государственные, Муниципальные	научные работники / 15	1046.0	1030.0	205.0	434.0	14.0	65.0	73.0	5.0	2.0	345.0	381.3
г.Санкт-Петербург	персонал; Государственные, Муниципальные	обслуживающий персонал / 20	445.0	155.0	0.0	8.0	0.0	0.0	1.0	72.0	47.0	209.0	217.2
г.Санкт-Петербург	персонал; Государственные, Муниципальные	педагогические работники - всего (сумма строк 04,14): / 03	5728.0	5711.0	1281.0	2631.0	21.0	593.0	1099.0	3.0	1.0	2228.0	2362.7
г.Санкт-Петербург	персонал; Государственные, Муниципальные	преподаватели / 12	329.0	328.0	1.0	42.0	0.0	0.0	7.0	0.0	0.0	138.0	137.0
г.Санкт-Петербург	персонал; Государственные, Муниципальные	производственный персонал / 18	31.0	18.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	10.0	20.9
г.Санкт-Петербург	персонал; Государственные, Муниципальные	профессора / 09	1133.0	1133.0	1014.0	60.0	5.0	497.0	324.0	0.0	0.0	262.0	443.1
г.Санкт-Петербург	персонал; Государственные, Муниципальные	специалисты высшего уровня квалификации:  разработчики и аналитики программного обеспечения  и приложений / 23	127.0	116.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	28.0	53.5
г.Санкт-Петербург	персонал; Государственные, Муниципальные	специалисты по базам данных и сетям / 24	21.0	21.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	11.3
г.Санкт-Петербург	персонал; Государственные, Муниципальные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке пользователей ИКТ / 28	12.0	8.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	5.8
г.Санкт-Петербург	персонал; Государственные, Муниципальные	специалисты-техники по телекоммуникациям и  радиовещанию / 29	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5
г.Санкт-Петербург	персонал; Государственные, Муниципальные	старшие преподаватели / 11	631.0	629.0	1.0	117.0	4.0	0.0	11.0	0.0	0.0	295.0	281.2
г.Санкт-Петербург	персонал; Государственные, Муниципальные	техники-электроники / 30	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3
г.Санкт-Петербург	персонал; Государственные, Муниципальные	учебно-вспомогательный персонал / 19	943.0	835.0	6.0	33.0	0.0	1.0	6.0	49.0	11.0	562.0	349.1
г.Санкт-Петербург	персонал; Частные	Из общей численности ППС (строки 04 гр.3) педагогические работники, преподающие дисциплины иностранного языка, физической культуры и военной подготовки, которые не определяют направленность (профиль) образовательной программы / 33	17.0										
г.Санкт-Петербург	персонал; Частные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 22 - 31) / 21	8.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0
г.Санкт-Петербург	персонал; Частные	Из строки 05 численность работников предприятий и организаций, привлеченных к образовательной деятельности по реализации образовательных программ высшего образования- программ бакалавриата, программ специалитета, программ магистратуры- всего / 32	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	персонал; Частные	Численность работников - всего (сумма строк 02, 03, 15-20) / 01	814.0	794.0	159.0	371.0	1.0	77.0	185.0	10.0	5.0	390.0	455.4
г.Санкт-Петербург	персонал; Частные	административно-хозяйственный персонал / 17	35.0	28.0	4.0	0.0	0.0	1.0	1.0	3.0	2.0	19.0	22.0
г.Санкт-Петербург	персонал; Частные	ассистенты / 13	13.0	13.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	3.5
г.Санкт-Петербург	персонал; Частные	в том числе:  деканы факультетов / 06	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0
г.Санкт-Петербург	персонал; Частные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 22	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0
г.Санкт-Петербург	персонал; Частные	в том числе:  руководящий персонал - всего / 02	19.0	18.0	7.0	4.0	0.0	3.0	5.0	0.0	0.0	8.0	10.6
г.Санкт-Петербург	персонал; Частные	в том числе: профессорско-преподавательский состав - всего / 04	647.0	647.0	138.0	341.0	1.0	68.0	171.0	0.0	0.0	305.0	367.3
г.Санкт-Петербург	персонал; Частные	графические и мультимедийные дизайнеры / 27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	персонал; Частные	директора институтов / 08	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
г.Санкт-Петербург	персонал; Частные	доценты / 10	318.0	318.0	3.0	296.0	0.0	2.0	108.0	0.0	0.0	151.0	199.3
г.Санкт-Петербург	персонал; Частные	заведующие кафедрами / 07	26.0	26.0	8.0	17.0	0.0	3.0	21.0	0.0	0.0	9.0	17.0
г.Санкт-Петербург	персонал; Частные	из них: профессорско-преподавательский состав, осуществляющий  образовательную деятельность по образовательным программам  высшего образования - программам бакалавриата, специалитета,  магистратуры (сумма строк 06-13) / 05	622.0	622.0	132.0	334.0	1.0	65.0	169.0	0.0	0.0	296.0	357.4
г.Санкт-Петербург	персонал; Частные	инженерно-технический персонал / 16	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.4
г.Санкт-Петербург	персонал; Частные	инженеры по телекоммуникациям / 26	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
г.Санкт-Петербург	персонал; Частные	инженеры-электроники / 25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	персонал; Частные	иные педагогические работники / 14	4.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	2.0
г.Санкт-Петербург	персонал; Частные	квалифицированные рабочие:  монтажники и ремонтники электронного и  телекоммуникационного оборудования / 31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	персонал; Частные	научные работники / 15	57.0	57.0	8.0	23.0	0.0	3.0	7.0	0.0	0.0	27.0	21.7
г.Санкт-Петербург	персонал; Частные	обслуживающий персонал / 20	16.0	8.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	9.0	8.5
г.Санкт-Петербург	персонал; Частные	педагогические работники - всего (сумма строк 04,14): / 03	651.0	650.0	138.0	341.0	1.0	68.0	171.0	1.0	0.0	308.0	369.3
г.Санкт-Петербург	персонал; Частные	преподаватели / 12	23.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	8.7
г.Санкт-Петербург	персонал; Частные	производственный персонал / 18	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
г.Санкт-Петербург	персонал; Частные	профессора / 09	133.0	133.0	121.0	9.0	1.0	60.0	40.0	0.0	0.0	52.0	71.6
г.Санкт-Петербург	персонал; Частные	специалисты высшего уровня квалификации:  разработчики и аналитики программного обеспечения  и приложений / 23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	персонал; Частные	специалисты по базам данных и сетям / 24	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.5
