region	tags	indicator	Всего (сумма граф 4-9) / 3	из гр. 3 - имеют общий стаж работы, лет / до 3 / 4	из гр. 3 - имеют общий стаж работы, лет / от 3 до 5 / 5	из гр. 3 - имеют общий стаж работы, лет / от 5 до 10 / 6	из гр. 3 - имеют общий стаж работы, лет / от 10 до 15 / 7	из гр. 3 - имеют общий стаж работы, лет / от 15 до 20 / 8	из гр. 3 - имеют общий стаж работы, лет / 20 и более / 9	Из гр. 3 имеют педагогический стаж работы, всего (сумма гр.11-16) / 10	из гр. 10 - имеют педагогический стаж работы, лет / до 3 / 11	из гр. 10 - имеют педагогический стаж работы, лет / от 3 до 5 / 12	из гр. 10 - имеют педагогический стаж работы, лет / от 5 до 10 / 13	из гр. 10 - имеют педагогический стаж работы, лет / от 10 до 15 / 14	из гр. 10 - имеют педагогический стаж работы, лет / от 15 до 20 / 15	из гр. 10 - имеют педагогический стаж работы, лет / 20 и более / 16	Не имеют педагоги-ческого стажа работы / 17
Новосибирская область	персонал; Частные	учебно-вспомогательный персонал / 23	103.0	12.0	3.0	13.0	18.0	21.0	36.0	34.0	2.0	3.0	5.0	5.0	10.0	9.0	69.0
Омская область	персонал; Государственные, Муниципальные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 26 - 35) / 25	211.0	41.0	6.0	36.0	17.0	27.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Государственные, Муниципальные	Численность работников - всего (сумма строк 02, 07, 19-24) / 01	6963.0	415.0	242.0	630.0	751.0	976.0	3949.0	3177.0	185.0	124.0	371.0	433.0	563.0	1501.0	3786.0
Омская область	персонал; Государственные, Муниципальные	административно-хозяйственный персонал / 21	784.0	68.0	30.0	77.0	120.0	121.0	368.0	51.0	9.0	4.0	6.0	8.0	10.0	14.0	733.0
Омская область	персонал; Государственные, Муниципальные	ассистенты / 17	158.0	13.0	26.0	50.0	23.0	6.0	40.0	150.0	51.0	24.0	35.0	15.0	8.0	17.0	8.0
Омская область	персонал; Государственные, Муниципальные	в том числе:  профессорско-преподавательский состав - всего: / 08	2787.0	27.0	54.0	195.0	278.0	403.0	1830.0	2766.0	92.0	84.0	301.0	390.0	502.0	1397.0	21.0
Омская область	персонал; Государственные, Муниципальные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 26	40.0	2.0	0.0	5.0	6.0	5.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Государственные, Муниципальные	в том числе:  руководящий персонал - всего / 02	547.0	11.0	14.0	35.0	59.0	79.0	349.0	140.0	16.0	11.0	20.0	15.0	26.0	52.0	407.0
Омская область	персонал; Государственные, Муниципальные	в том числе: деканы факультетов / 10	31.0	0.0	0.0	0.0	3.0	5.0	23.0	31.0	0.0	0.0	2.0	4.0	6.0	19.0	0.0
Омская область	персонал; Государственные, Муниципальные	графические и мультимедийные дизайнеры / 31	6.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Государственные, Муниципальные	директор филиала / 06	5.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
Омская область	персонал; Государственные, Муниципальные	директора институтов / 12	9.0	0.0	0.0	0.0	1.0	2.0	6.0	8.0	0.0	0.0	1.0	2.0	0.0	5.0	1.0
Омская область	персонал; Государственные, Муниципальные	доценты / 14	1554.0	1.0	3.0	45.0	152.0	273.0	1080.0	1553.0	3.0	25.0	126.0	248.0	355.0	796.0	1.0
Омская область	персонал; Государственные, Муниципальные	заведующие кафедрами / 11	168.0	0.0	0.0	0.0	8.0	22.0	138.0	168.0	0.0	0.0	3.0	18.0	29.0	118.0	0.0
Омская область	персонал; Государственные, Муниципальные	из них профессорско-преподавательский состав,  осуществляющий образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, специалитета, магистратуры  (сумма строк 10-17) / 09	2734.0	27.0	49.0	188.0	267.0	395.0	1808.0	2713.0	90.0	80.0	291.0	378.0	493.0	1381.0	21.0
Омская область	персонал; Государственные, Муниципальные	из них:  ректор / 03	8.0	0.0	0.0	0.0	0.0	1.0	7.0	8.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0
Омская область	персонал; Государственные, Муниципальные	инженерно-технический персонал / 20	401.0	69.0	21.0	56.0	41.0	55.0	159.0	55.0	30.0	9.0	9.0	3.0	1.0	3.0	346.0
Омская область	персонал; Государственные, Муниципальные	инженеры по телекоммуникациям / 30	29.0	5.0	1.0	3.0	2.0	5.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Государственные, Муниципальные	инженеры-электроники / 29	22.0	4.0	0.0	8.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Государственные, Муниципальные	иные педагогические работники / 18	57.0	9.0	3.0	4.0	6.0	7.0	28.0	22.0	1.0	1.0	2.0	4.0	4.0	10.0	35.0
Омская область	персонал; Государственные, Муниципальные	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Государственные, Муниципальные	научные работники / 19	97.0	30.0	9.0	15.0	10.0	9.0	24.0	44.0	14.0	5.0	8.0	2.0	3.0	12.0	53.0
Омская область	персонал; Государственные, Муниципальные	обслуживающий персонал / 24	893.0	52.0	42.0	65.0	83.0	102.0	549.0	9.0	3.0	1.0	0.0	1.0	1.0	3.0	884.0
Омская область	персонал; Государственные, Муниципальные	педагогические работники - всего (сумма строк 08,18): / 07	2844.0	36.0	57.0	199.0	284.0	410.0	1858.0	2788.0	93.0	85.0	303.0	394.0	506.0	1407.0	56.0
Омская область	персонал; Государственные, Муниципальные	президент / 04	3.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
Омская область	персонал; Государственные, Муниципальные	преподаватели / 16	55.0	7.0	11.0	13.0	6.0	6.0	12.0	47.0	18.0	7.0	9.0	6.0	3.0	4.0	8.0
Омская область	персонал; Государственные, Муниципальные	производственный персонал / 22	77.0	3.0	11.0	14.0	11.0	12.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0
Омская область	персонал; Государственные, Муниципальные	проректоры / 05	36.0	2.0	0.0	0.0	3.0	6.0	25.0	28.0	0.0	0.0	2.0	4.0	6.0	16.0	8.0
Омская область	персонал; Государственные, Муниципальные	профессора / 13	312.0	2.0	0.0	0.0	0.0	14.0	296.0	312.0	2.0	0.0	0.0	11.0	24.0	275.0	0.0
Омская область	персонал; Государственные, Муниципальные	специалисты высшего уровня квалификации: разработчики и аналитики программного обеспечения  и приложений / 27	38.0	9.0	1.0	7.0	4.0	6.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Государственные, Муниципальные	специалисты по базам данных и сетям / 28	33.0	3.0	1.0	6.0	1.0	4.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Государственные, Муниципальные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке  пользователей ИКТ / 32	27.0	9.0	1.0	3.0	1.0	1.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Государственные, Муниципальные	специалисты-техники по телекоммуникациям и радиовещанию / 33	16.0	6.0	1.0	4.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Государственные, Муниципальные	старшие преподаватели / 15	447.0	4.0	9.0	80.0	74.0	67.0	213.0	444.0	16.0	24.0	115.0	74.0	68.0	147.0	3.0
Омская область	персонал; Государственные, Муниципальные	техники-электроники / 34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Государственные, Муниципальные	учебно-вспомогательный персонал / 23	1320.0	146.0	58.0	169.0	143.0	188.0	616.0	90.0	20.0	9.0	25.0	10.0	16.0	10.0	1230.0
Омская область	персонал; Частные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 26 - 35) / 25	18.0	5.0	0.0	1.0	6.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Частные	Численность работников - всего (сумма строк 02, 07, 19-24) / 01	395.0	32.0	15.0	33.0	66.0	54.0	195.0	180.0	20.0	14.0	23.0	34.0	26.0	63.0	215.0
Омская область	персонал; Частные	административно-хозяйственный персонал / 21	51.0	5.0	2.0	2.0	11.0	9.0	22.0	9.0	4.0	1.0	1.0	1.0	0.0	2.0	42.0
Омская область	персонал; Частные	ассистенты / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Частные	в том числе:  профессорско-преподавательский состав - всего: / 08	126.0	2.0	2.0	6.0	21.0	21.0	74.0	126.0	5.0	10.0	14.0	27.0	20.0	50.0	0.0
Омская область	персонал; Частные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 26	3.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Частные	в том числе:  руководящий персонал - всего / 02	36.0	0.0	0.0	3.0	7.0	7.0	19.0	22.0	3.0	0.0	4.0	4.0	5.0	6.0	14.0
Омская область	персонал; Частные	в том числе: деканы факультетов / 10	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Омская область	персонал; Частные	графические и мультимедийные дизайнеры / 31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
