region	tags	indicator	Всего (сумма гр.4, 6, 8, 10, 12, 14, 16, 18, 20, 22) / 3	Число полных лет по состоянию на 1 января следующего года / моложе 25 лет / всего / 4	Число полных лет по состоянию на 1 января следующего года / моложе 25 лет / из них жен-щины / 5	Число полных лет по состоянию на 1 января следующего года / 25 - 29 / всего / 6	Число полных лет по состоянию на 1 января следующего года / 25 - 29 / из них жен-щины / 7	Число полных лет по состоянию на 1 января следующего года / 30 - 34 / всего / 8	Число полных лет по состоянию на 1 января следующего года / 30 - 34 / из них жен-щины / 9	Число полных лет по состоянию на 1 января следующего года / 35 - 39 / всего / 10	Число полных лет по состоянию на 1 января следующего года / 35 - 39 / из них жен-щины / 11	Число полных лет по состоянию на 1 января следующего года / 40 - 44 / всего / 12	Число полных лет по состоянию на 1 января следующего года / 40 - 44 / из них жен-щины / 13	Число полных лет по состоянию на 1 января следующего года / 45 - 49 / всего / 14	Число полных лет по состоянию на 1 января следующего года / 45 - 49 / из них жен-щины / 15	Число полных лет по состоянию на 1 января следующего года / 50 - 54 / всего / 16	Число полных лет по состоянию на 1 января следующего года / 50 - 54 / из них жен-щины / 17	Число полных лет по состоянию на 1 января следующего года / 55 - 59 / всего / 18	Число полных лет по состоянию на 1 января следующего года / 55 - 59 / из них жен-щины / 19	Число полных лет по состоянию на 1 января следующего года / 60 - 64 / всего / 20	Число полных лет по состоянию на 1 января следующего года / 60 - 64 / из них жен-щины / 21	Число полных лет по состоянию на 1 января следующего года / 65 и более / всего / 22	Число полных лет по состоянию на 1 января следующего года / 65 и более / из них жен-щины / 23
Челябинская область	персонал; Частные	специалисты высшего уровня квалификации: разработчики и аналитики программного обеспечения  и приложений / 27	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Челябинская область	персонал; Частные	специалисты по базам данных и сетям / 28	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	персонал; Частные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке  пользователей ИКТ / 32	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	персонал; Частные	специалисты-техники по телекоммуникациям и радиовещанию / 33	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	персонал; Частные	старшие преподаватели / 15	19.0	1.0	0.0	1.0	1.0	3.0	1.0	1.0	1.0	2.0	2.0	5.0	4.0	2.0	1.0	2.0	2.0	0.0	0.0	2.0	1.0
Челябинская область	персонал; Частные	техники-электроники / 34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	персонал; Частные	учебно-вспомогательный персонал / 23	79.0	9.0	9.0	8.0	7.0	8.0	6.0	13.0	11.0	10.0	10.0	10.0	9.0	9.0	9.0	5.0	5.0	5.0	5.0	2.0	2.0
Чеченская Республика	персонал; Государственные, Муниципальные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 26 - 35) / 25	60.0	9.0	1.0	15.0	3.0	14.0	2.0	15.0	0.0	5.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	Из стр.01 – исследователи / 36	509.0	14.0	6.0	52.0	16.0	93.0	34.0	89.0	49.0	62.0	30.0	83.0	49.0	56.0	34.0	45.0	20.0	12.0	5.0	3.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	Численность работников - всего (сумма строк 02, 07, 19-24) / 01	2092.0	109.0	55.0	291.0	138.0	361.0	197.0	365.0	170.0	281.0	153.0	238.0	157.0	181.0	110.0	130.0	72.0	80.0	45.0	56.0	28.0
Чеченская Республика	персонал; Государственные, Муниципальные	административно-хозяйственный персонал / 21	245.0	22.0	5.0	42.0	24.0	48.0	24.0	37.0	15.0	42.0	30.0	30.0	23.0	14.0	10.0	6.0	5.0	4.0	4.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	ассистенты / 17	94.0	16.0	8.0	35.0	30.0	32.0	19.0	9.0	7.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	в том числе:  профессорско-преподавательский состав - всего: / 08	1050.0	16.0	8.0	91.0	42.0	148.0	78.0	175.0	96.0	133.0	76.0	145.0	92.0	137.0	79.0	102.0	57.0	59.0	31.0	44.0	22.0
Чеченская Республика	персонал; Государственные, Муниципальные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 26	15.0	1.0	0.0	2.0	0.0	2.0	0.0	7.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	в том числе:  руководящий персонал - всего / 02	205.0	6.0	3.0	20.0	6.0	30.0	19.0	61.0	20.0	32.0	16.0	18.0	9.0	11.0	8.0	10.0	4.0	11.0	5.0	6.0	3.0
Чеченская Республика	персонал; Государственные, Муниципальные	в том числе: деканы факультетов / 10	11.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	0.0	3.0	3.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	графические и мультимедийные дизайнеры / 31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	директор филиала / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	директора институтов / 12	13.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	1.0	0.0	1.0	0.0	3.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	доценты / 14	442.0	0.0	0.0	10.0	0.0	48.0	14.0	75.0	35.0	78.0	37.0	76.0	50.0	60.0	39.0	56.0	35.0	24.0	13.0	15.0	7.0
Чеченская Республика	персонал; Государственные, Муниципальные	заведующие кафедрами / 11	83.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	5.0	13.0	9.0	19.0	12.0	17.0	12.0	5.0	5.0	9.0	6.0	8.0	6.0
Чеченская Республика	персонал; Государственные, Муниципальные	из них профессорско-преподавательский состав,  осуществляющий образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, специалитета, магистратуры  (сумма строк 10-17) / 09	1050.0	16.0	8.0	91.0	42.0	148.0	78.0	175.0	96.0	133.0	76.0	145.0	92.0	137.0	79.0	102.0	57.0	59.0	31.0	44.0	22.0
Чеченская Республика	персонал; Государственные, Муниципальные	из них:  ректор / 03	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	инженерно-технический персонал / 20	69.0	12.0	0.0	24.0	7.0	14.0	1.0	9.0	3.0	7.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	инженеры по телекоммуникациям / 30	4.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	инженеры-электроники / 29	3.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	иные педагогические работники / 18	92.0	5.0	5.0	24.0	16.0	23.0	19.0	12.0	9.0	10.0	7.0	5.0	5.0	5.0	5.0	6.0	5.0	2.0	2.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	научные работники / 19	42.0	1.0	0.0	2.0	0.0	4.0	0.0	11.0	0.0	5.0	1.0	5.0	1.0	6.0	2.0	4.0	0.0	2.0	2.0	2.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	обслуживающий персонал / 24	153.0	2.0	1.0	34.0	3.0	40.0	10.0	35.0	5.0	30.0	5.0	4.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	4.0	3.0
Чеченская Республика	персонал; Государственные, Муниципальные	педагогические работники - всего (сумма строк 08,18): / 07	1142.0	21.0	13.0	115.0	58.0	171.0	97.0	187.0	105.0	143.0	83.0	150.0	97.0	142.0	84.0	108.0	62.0	61.0	33.0	44.0	22.0
Чеченская Республика	персонал; Государственные, Муниципальные	президент / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	преподаватели / 16	27.0	0.0	0.0	7.0	3.0	10.0	7.0	8.0	5.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	производственный персонал / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	проректоры / 05	12.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	3.0	1.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	профессора / 13	140.0	0.0	0.0	0.0	0.0	6.0	0.0	10.0	0.0	4.0	0.0	23.0	8.0	37.0	11.0	27.0	11.0	15.0	5.0	18.0	9.0
Чеченская Республика	персонал; Государственные, Муниципальные	специалисты высшего уровня квалификации: разработчики и аналитики программного обеспечения  и приложений / 27	11.0	0.0	0.0	3.0	0.0	2.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	специалисты по базам данных и сетям / 28	9.0	3.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке  пользователей ИКТ / 32	18.0	5.0	1.0	6.0	3.0	2.0	1.0	1.0	0.0	3.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	специалисты-техники по телекоммуникациям и радиовещанию / 33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	старшие преподаватели / 15	240.0	0.0	0.0	39.0	9.0	51.0	37.0	54.0	41.0	33.0	26.0	23.0	19.0	19.0	15.0	9.0	3.0	10.0	6.0	2.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	техники-электроники / 34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	учебно-вспомогательный персонал / 23	236.0	45.0	33.0	54.0	40.0	54.0	46.0	25.0	22.0	22.0	18.0	29.0	26.0	5.0	4.0	1.0	0.0	1.0	1.0	0.0	0.0
Чеченская Республика	персонал; Частные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 26 - 35) / 25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Частные	Из стр.01 – исследователи / 36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Частные	Численность работников - всего (сумма строк 02, 07, 19-24) / 01	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Чеченская Республика	персонал; Частные	административно-хозяйственный персонал / 21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Частные	ассистенты / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Частные	в том числе:  профессорско-преподавательский состав - всего: / 08	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Частные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Частные	в том числе:  руководящий персонал - всего / 02	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Чеченская Республика	персонал; Частные	в том числе: деканы факультетов / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Частные	графические и мультимедийные дизайнеры / 31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Частные	директор филиала / 06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
