region	tags	indicator	Всего, человек / 3	Из них (из гр.3) имеют образование / высшее / 4	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / доктора наук / 5	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / кандидата наук / 6	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / PhD / 7	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученое звание / профессора / 8	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученое звание / доцента / 9	Из них (из гр.3) имеют образование / среднее профес-сиональное образование по программам подготовки специалистов среднего звена / 10	Из них (из гр.3) имеют образование / среднее профес-сиональное образование по программам подготовки квалифици- рованных рабочих (служащих) / 11	Из гр.3 женщины / 12	численность работников в пересчете на полную занятость, единиц / 13
Ивановская область	персонал; Государственные, Муниципальные	ассистенты / 17	75.0	75.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	52.0	56.0
Ивановская область	персонал; Государственные, Муниципальные	в том числе:  профессорско-преподавательский состав - всего: / 08	1473.0	1473.0	258.0	896.0	1.0	148.0	646.0	0.0	0.0	872.0	1286.8
Ивановская область	персонал; Государственные, Муниципальные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 26	23.0	23.0	1.0	7.0	0.0	0.0	1.0	0.0	0.0	5.0	22.7
Ивановская область	персонал; Государственные, Муниципальные	в том числе:  руководящий персонал - всего / 02	171.0	171.0	17.0	30.0	0.0	5.0	26.0	0.0	0.0	102.0	161.6
Ивановская область	персонал; Государственные, Муниципальные	в том числе: деканы факультетов / 10	16.0	16.0	1.0	15.0	0.0	1.0	11.0	0.0	0.0	10.0	15.9
Ивановская область	персонал; Государственные, Муниципальные	графические и мультимедийные дизайнеры / 31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	персонал; Государственные, Муниципальные	директор филиала / 06	4.0	4.0	2.0	1.0	0.0	1.0	2.0	0.0	0.0	2.0	4.0
Ивановская область	персонал; Государственные, Муниципальные	директора институтов / 12	6.0	6.0	4.0	2.0	0.0	3.0	3.0	0.0	0.0	5.0	5.7
Ивановская область	персонал; Государственные, Муниципальные	доценты / 14	810.0	810.0	7.0	780.0	0.0	0.0	484.0	0.0	0.0	507.0	729.8
Ивановская область	персонал; Государственные, Муниципальные	заведующие кафедрами / 11	143.0	143.0	76.0	64.0	1.0	49.0	78.0	0.0	0.0	61.0	140.2
Ивановская область	персонал; Государственные, Муниципальные	из них профессорско-преподавательский состав,  осуществляющий образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, специалитета, магистратуры  (сумма строк 10-17) / 09	1473.0	1473.0	258.0	896.0	1.0	148.0	646.0	0.0	0.0	872.0	1286.7
